InvoiceNo,StockCode,Description,Quantity,UnitPrice,CustomerID,Country,TotalPrice,InvoiceDate,length_stockcode,length_invoiceno,invoiceno_letter1
546742,M,Manual,6,2.1,12849.0,United Kingdom,12.600000000000001,2011-03-16,1,6,5
546755,POST,POSTAGE,5,28.0,12502.0,Spain,140.0,2011-03-16,4,6,5
546759,POST,POSTAGE,2,18.0,12712.0,Germany,36.0,2011-03-16,4,6,5
546760,POST,POSTAGE,3,28.0,12597.0,Spain,84.0,2011-03-16,4,6,5
546765,POST,POSTAGE,1,18.0,12437.0,France,18.0,2011-03-16,4,6,5
546843,POST,POSTAGE,2,18.0,12472.0,Germany,36.0,2011-03-17,4,6,5
546851,POST,POSTAGE,7,18.0,12480.0,Germany,126.0,2011-03-17,4,6,5
C546859,M,Manual,-102,5.45,17603.0,United Kingdom,-555.9,2011-03-17,1,7,C
546861,C2,CARRIAGE,1,50.0,14911.0,EIRE,50.0,2011-03-17,2,6,5
546866,M,Manual,2,2.5,14462.0,United Kingdom,5.0,2011-03-17,1,6,5
C546870,M,Manual,-2,2.5,14462.0,United Kingdom,-5.0,2011-03-17,1,7,C
C546879,M,Manual,-96,0.91,16422.0,United Kingdom,-87.36,2011-03-17,1,7,C
546884,DOT,DOTCOM POSTAGE,1,303.0,,United Kingdom,303.0,2011-03-17,3,6,5
546888,DOT,DOTCOM POSTAGE,1,237.89,,United Kingdom,237.89,2011-03-17,3,6,5
546891,DOT,DOTCOM POSTAGE,1,227.3,,United Kingdom,227.3,2011-03-17,3,6,5
546892,DOT,DOTCOM POSTAGE,1,192.44,,United Kingdom,192.44,2011-03-17,3,6,5
546896,DOT,DOTCOM POSTAGE,1,255.04,,United Kingdom,255.04,2011-03-17,3,6,5
C546905,M,Manual,-48,0.45,15061.0,United Kingdom,-21.6,2011-03-17,1,7,C
C546907,M,Manual,-25,0.67,16422.0,United Kingdom,-16.75,2011-03-17,1,7,C
546919,POST,POSTAGE,1,18.0,12500.0,Germany,18.0,2011-03-18,4,6,5
546920,POST,POSTAGE,8,18.0,12471.0,Germany,144.0,2011-03-18,4,6,5
546925,POST,POSTAGE,3,18.0,12647.0,Germany,54.0,2011-03-18,4,6,5
546933,M,Manual,1,498.79,,United Kingdom,498.79,2011-03-18,1,6,5
C546943,BANK CHARGES,Bank Charges,-1,56.93,,United Kingdom,-56.93,2011-03-18,12,7,C
C546948,S,SAMPLES,-1,50.99,,United Kingdom,-50.99,2011-03-18,1,7,C
C546948,S,SAMPLES,-1,65.85,,United Kingdom,-65.85,2011-03-18,1,7,C
546950,M,Manual,4,0.5,16511.0,United Kingdom,2.0,2011-03-18,1,6,5
546973,DOT,DOTCOM POSTAGE,1,122.5,,United Kingdom,122.5,2011-03-18,3,6,5
546974,DOT,DOTCOM POSTAGE,1,131.46,,United Kingdom,131.46,2011-03-18,3,6,5
546976,DOT,DOTCOM POSTAGE,1,184.96,,United Kingdom,184.96,2011-03-18,3,6,5
546977,DOT,DOTCOM POSTAGE,1,218.08,,United Kingdom,218.08,2011-03-18,3,6,5
C546975,M,Manual,-1,19.05,,United Kingdom,-19.05,2011-03-18,1,7,C
C546987,AMAZONFEE,AMAZON FEE,-1,5693.05,,United Kingdom,-5693.05,2011-03-18,9,7,C
C546989,AMAZONFEE,AMAZON FEE,-1,5225.03,,United Kingdom,-5225.03,2011-03-18,9,7,C
547005,POST,POSTAGE,4,18.0,12474.0,Germany,72.0,2011-03-18,4,6,5
547042,DOT,DOTCOM POSTAGE,1,279.84,,United Kingdom,279.84,2011-03-20,3,6,5
547048,C2,CARRIAGE,1,50.0,14911.0,EIRE,50.0,2011-03-20,2,6,5
C547054,M,Manual,-1,6.95,16444.0,United Kingdom,-6.95,2011-03-20,1,7,C
547061,POST,POSTAGE,1,15.0,12407.0,Belgium,15.0,2011-03-20,4,6,5
547071,POST,POSTAGE,2,18.0,12693.0,Germany,36.0,2011-03-20,4,6,5
547085,POST,POSTAGE,1,18.0,12600.0,Germany,18.0,2011-03-20,4,6,5
547086,POST,POSTAGE,3,40.0,12428.0,Finland,120.0,2011-03-20,4,6,5
547087,POST,POSTAGE,1,18.0,12726.0,France,18.0,2011-03-20,4,6,5
547109,POST,POSTAGE,2,15.0,12423.0,Belgium,30.0,2011-03-21,4,6,5
547248,DOT,DOTCOM POSTAGE,1,197.33,,United Kingdom,197.33,2011-03-22,3,6,5
547249,DOT,DOTCOM POSTAGE,1,192.43,,United Kingdom,192.43,2011-03-22,3,6,5
547250,DOT,DOTCOM POSTAGE,1,253.24,,United Kingdom,253.24,2011-03-22,3,6,5
547327,POST,POSTAGE,3,18.0,12681.0,France,54.0,2011-03-22,4,6,5
547365,POST,POSTAGE,1,15.0,12775.0,Netherlands,15.0,2011-03-22,4,6,5
547379,POST,POSTAGE,6,18.0,12720.0,Germany,108.0,2011-03-22,4,6,5
547383,POST,POSTAGE,3,18.0,12613.0,Germany,54.0,2011-03-22,4,6,5
547384,POST,POSTAGE,1,18.0,12613.0,Germany,18.0,2011-03-22,4,6,5
547385,DOT,DOTCOM POSTAGE,1,110.6,,United Kingdom,110.6,2011-03-22,3,6,5
547386,DOT,DOTCOM POSTAGE,1,131.22,,United Kingdom,131.22,2011-03-22,3,6,5
547390,POST,POSTAGE,1,40.0,12352.0,Norway,40.0,2011-03-22,4,6,5
547397,DOT,DOTCOM POSTAGE,1,146.29,,United Kingdom,146.29,2011-03-22,3,6,5
547398,DOT,DOTCOM POSTAGE,1,141.42,,United Kingdom,141.42,2011-03-22,3,6,5
547399,DOT,DOTCOM POSTAGE,1,155.25,,United Kingdom,155.25,2011-03-22,3,6,5
547400,DOT,DOTCOM POSTAGE,1,116.67,,United Kingdom,116.67,2011-03-22,3,6,5
547412,POST,POSTAGE,1,15.0,12399.0,Belgium,15.0,2011-03-23,4,6,5
547444,POST,POSTAGE,1,1.0,12811.0,Portugal,1.0,2011-03-23,4,6,5
547492,POST,POSTAGE,1,18.0,12604.0,France,18.0,2011-03-23,4,6,5
547493,POST,POSTAGE,9,40.0,12818.0,Austria,360.0,2011-03-23,4,6,5
547504,POST,POSTAGE,8,18.0,12683.0,France,144.0,2011-03-23,4,6,5
547517,POST,POSTAGE,3,15.0,12395.0,Belgium,45.0,2011-03-23,4,6,5
547520,POST,POSTAGE,3,18.0,12564.0,France,54.0,2011-03-23,4,6,5
547547,DOT,DOTCOM POSTAGE,1,115.42,,United Kingdom,115.42,2011-03-23,3,6,5
547551,DOT,DOTCOM POSTAGE,1,128.25,,United Kingdom,128.25,2011-03-23,3,6,5
547552,DOT,DOTCOM POSTAGE,1,169.29,,United Kingdom,169.29,2011-03-23,3,6,5
547566,POST,POSTAGE,1,27.0,12811.0,Portugal,27.0,2011-03-24,4,6,5
547571,C2,CARRIAGE,1,50.0,16265.0,United Kingdom,50.0,2011-03-24,2,6,5
547645,POST,POSTAGE,1,40.0,12676.0,Sweden,40.0,2011-03-24,4,6,5
547684,POST,POSTAGE,5,15.0,12408.0,Belgium,75.0,2011-03-24,4,6,5
547702,C2,CARRIAGE,1,50.0,14911.0,EIRE,50.0,2011-03-24,2,6,5
547703,POST,POSTAGE,8,28.0,12540.0,Spain,224.0,2011-03-24,4,6,5
547715,POST,POSTAGE,2,18.0,12520.0,Germany,36.0,2011-03-25,4,6,5
547722,POST,POSTAGE,3,18.0,12553.0,France,54.0,2011-03-25,4,6,5
547788,DOT,DOTCOM POSTAGE,1,175.28,,United Kingdom,175.28,2011-03-25,3,6,5
547790,POST,POSTAGE,3,28.0,12545.0,Spain,84.0,2011-03-25,4,6,5
547796,POST,POSTAGE,9,15.0,14646.0,Netherlands,135.0,2011-03-25,4,6,5
547810,M,Manual,1,0.85,,United Kingdom,0.85,2011-03-25,1,6,5
547815,POST,POSTAGE,1,40.0,13520.0,Switzerland,40.0,2011-03-25,4,6,5
547821,POST,POSTAGE,4,18.0,12621.0,Germany,72.0,2011-03-25,4,6,5
547822,POST,POSTAGE,16,18.0,12668.0,Germany,288.0,2011-03-25,4,6,5
547825,POST,POSTAGE,1,15.0,12778.0,Netherlands,15.0,2011-03-25,4,6,5
547830,DOT,DOTCOM POSTAGE,1,220.71,,United Kingdom,220.71,2011-03-25,3,6,5
547863,POST,POSTAGE,2,18.0,12728.0,France,36.0,2011-03-27,4,6,5
547873,M,Manual,1,14.95,13240.0,United Kingdom,14.95,2011-03-27,1,6,5
547882,C2,CARRIAGE,1,50.0,14911.0,EIRE,50.0,2011-03-28,2,6,5
547888,C2,CARRIAGE,1,50.0,13368.0,United Kingdom,50.0,2011-03-28,2,6,5
547892,POST,POSTAGE,6,18.0,12669.0,France,108.0,2011-03-28,4,6,5
547897,POST,POSTAGE,2,28.0,12792.0,Portugal,56.0,2011-03-28,4,6,5
C547899,POST,POSTAGE,-1,55.89,,United Kingdom,-55.89,2011-03-28,4,7,C
C547899,M,Manual,-1,1486.12,,United Kingdom,-1486.12,2011-03-28,1,7,C
547901,AMAZONFEE,AMAZON FEE,1,219.76,,United Kingdom,219.76,2011-03-28,9,6,5
C547904,AMAZONFEE,AMAZON FEE,-1,219.76,,United Kingdom,-219.76,2011-03-28,9,7,C
C547905,POST,POSTAGE,-1,18.66,,United Kingdom,-18.66,2011-03-28,4,7,C
C547905,M,Manual,-1,416.75,,United Kingdom,-416.75,2011-03-28,1,7,C
547906,M,Manual,2,0.5,14410.0,United Kingdom,1.0,2011-03-28,1,6,5
C547908,M,Manual,-1,646.46,,United Kingdom,-646.46,2011-03-28,1,7,C
C547908,POST,POSTAGE,-1,38.45,,United Kingdom,-38.45,2011-03-28,4,7,C
C547913,POST,POSTAGE,-1,13.39,,United Kingdom,-13.39,2011-03-28,4,7,C
C547913,M,Manual,-1,325.0,,United Kingdom,-325.0,2011-03-28,1,7,C
547914,POST,POSTAGE,1,18.0,12594.0,Italy,18.0,2011-03-28,4,6,5
C547915,POST,POSTAGE,-1,29.7,,United Kingdom,-29.7,2011-03-28,4,7,C
C547915,M,Manual,-1,165.29,,United Kingdom,-165.29,2011-03-28,1,7,C
547925,POST,POSTAGE,4,18.0,12481.0,Germany,72.0,2011-03-28,4,6,5
C547930,POST,POSTAGE,-1,18.0,12594.0,Italy,-18.0,2011-03-28,4,7,C
547931,POST,POSTAGE,1,28.0,12594.0,Italy,28.0,2011-03-28,4,6,5
547934,POST,POSTAGE,1,18.0,12474.0,Germany,18.0,2011-03-28,4,6,5
547941,POST,POSTAGE,1,150.0,16692.0,United Kingdom,150.0,2011-03-28,4,6,5
547964,DOT,DOTCOM POSTAGE,1,184.6,,United Kingdom,184.6,2011-03-28,3,6,5
547967,DOT,DOTCOM POSTAGE,1,229.79,,United Kingdom,229.79,2011-03-28,3,6,5
547993,C2,CARRIAGE,1,50.0,,EIRE,50.0,2011-03-29,2,6,5
548163,DOT,DOTCOM POSTAGE,1,231.79,,United Kingdom,231.79,2011-03-29,3,6,5
548164,DOT,DOTCOM POSTAGE,1,173.42,,United Kingdom,173.42,2011-03-29,3,6,5
548165,DOT,DOTCOM POSTAGE,1,142.83,,United Kingdom,142.83,2011-03-29,3,6,5
548166,DOT,DOTCOM POSTAGE,1,180.17,,United Kingdom,180.17,2011-03-29,3,6,5
548167,DOT,DOTCOM POSTAGE,1,181.88,,United Kingdom,181.88,2011-03-29,3,6,5
548168,DOT,DOTCOM POSTAGE,1,144.75,,United Kingdom,144.75,2011-03-29,3,6,5
548191,DOT,DOTCOM POSTAGE,1,23.53,,United Kingdom,23.53,2011-03-29,3,6,5
548194,DOT,DOTCOM POSTAGE,1,226.92,,United Kingdom,226.92,2011-03-29,3,6,5
548203,M,Manual,1,238.12,,United Kingdom,238.12,2011-03-29,1,6,5
548212,POST,POSTAGE,4,40.0,12456.0,Switzerland,160.0,2011-03-30,4,6,5
548219,POST,POSTAGE,1,3.95,,United Kingdom,3.95,2011-03-30,4,6,5
548320,POST,POSTAGE,2,18.0,12709.0,Germany,36.0,2011-03-30,4,6,5
548327,M,Manual,1,1.65,16788.0,United Kingdom,1.65,2011-03-30,1,6,5
C548350,POST,POSTAGE,-1,2.7,15648.0,United Kingdom,-2.7,2011-03-30,4,7,C
548363,POST,POSTAGE,10,40.0,12428.0,Finland,400.0,2011-03-30,4,6,5
548373,DOT,DOTCOM POSTAGE,1,299.76,,United Kingdom,299.76,2011-03-30,3,6,5
C548411,D,Discount,-1,162.24,13316.0,United Kingdom,-162.24,2011-03-31,1,7,C
548412,POST,POSTAGE,1,18.0,12601.0,Germany,18.0,2011-03-31,4,6,5
548449,C2,CARRIAGE,1,50.0,14911.0,EIRE,50.0,2011-03-31,2,6,5
C548454,M,Manual,-1,5.7,16422.0,United Kingdom,-5.7,2011-03-31,1,7,C
C548454,M,Manual,-1,7.88,16422.0,United Kingdom,-7.88,2011-03-31,1,7,C
C548454,M,Manual,-1,0.22,16422.0,United Kingdom,-0.22,2011-03-31,1,7,C
C548454,M,Manual,-1,57.6,16422.0,United Kingdom,-57.6,2011-03-31,1,7,C
C548456,M,Manual,-1,57.6,16422.0,United Kingdom,-57.6,2011-03-31,1,7,C
548461,M,Manual,2,0.5,14527.0,United Kingdom,1.0,2011-03-31,1,6,5
C548462,D,Discount,-1,14.52,14527.0,United Kingdom,-14.52,2011-03-31,1,7,C
C548469,M,Manual,-1,12.75,14543.0,United Kingdom,-12.75,2011-03-31,1,7,C
C548469,M,Manual,-2,10.95,14543.0,United Kingdom,-21.9,2011-03-31,1,7,C
548470,POST,POSTAGE,2,28.0,12782.0,Portugal,56.0,2011-03-31,4,6,5
548504,DOT,DOTCOM POSTAGE,1,274.75,,United Kingdom,274.75,2011-03-31,3,6,5
548505,DOT,DOTCOM POSTAGE,1,236.88,,United Kingdom,236.88,2011-03-31,3,6,5
548514,DOT,DOTCOM POSTAGE,1,282.88,,United Kingdom,282.88,2011-03-31,3,6,5
548515,M,Manual,3,0.65,,United Kingdom,1.9500000000000002,2011-03-31,1,6,5
548516,DOT,DOTCOM POSTAGE,1,197.3,,United Kingdom,197.3,2011-03-31,3,6,5
548522,DOT,DOTCOM POSTAGE,1,290.59,,United Kingdom,290.59,2011-03-31,3,6,5
C548543,M,Manual,-12,3.75,14525.0,United Kingdom,-45.0,2011-03-31,1,7,C
548568,M,Manual,1,12.75,14543.0,United Kingdom,12.75,2011-04-01,1,6,5
548568,M,Manual,2,10.95,14543.0,United Kingdom,21.9,2011-04-01,1,6,5
548621,M,Manual,3,0.65,16960.0,United Kingdom,1.9500000000000002,2011-04-01,1,6,5
548631,M,Manual,1,1.0,13184.0,United Kingdom,1.0,2011-04-01,1,6,5
548654,POST,POSTAGE,7,18.0,12569.0,Germany,126.0,2011-04-01,4,6,5
548661,POST,POSTAGE,1,350.0,12415.0,Australia,350.0,2011-04-01,4,6,5
548663,DOT,DOTCOM POSTAGE,1,244.46,,United Kingdom,244.46,2011-04-01,3,6,5
548725,POST,POSTAGE,1,134.0,12678.0,France,134.0,2011-04-04,4,6,5
548737,POST,POSTAGE,4,18.0,12682.0,France,72.0,2011-04-04,4,6,5
548745,POST,POSTAGE,3,18.0,12471.0,Germany,54.0,2011-04-04,4,6,5
548813,M,Manual,1,162.6,12744.0,Singapore,162.6,2011-04-04,1,6,5
548813,M,Manual,1,2382.92,12744.0,Singapore,2382.92,2011-04-04,1,6,5
548813,M,Manual,1,239.3,12744.0,Singapore,239.3,2011-04-04,1,6,5
548813,M,Manual,1,1252.95,12744.0,Singapore,1252.95,2011-04-04,1,6,5
548820,M,Manual,1,2053.07,12744.0,Singapore,2053.07,2011-04-04,1,6,5
C548830,M,Manual,-1,162.6,12744.0,Singapore,-162.6,2011-04-04,1,7,C
C548830,M,Manual,-1,2382.92,12744.0,Singapore,-2382.92,2011-04-04,1,7,C
C548830,M,Manual,-1,239.3,12744.0,Singapore,-239.3,2011-04-04,1,7,C
C548830,M,Manual,-1,1252.95,12744.0,Singapore,-1252.95,2011-04-04,1,7,C
C548834,M,Manual,-1,2053.07,12744.0,Singapore,-2053.07,2011-04-04,1,7,C
548858,C2,CARRIAGE,1,50.0,14911.0,EIRE,50.0,2011-04-04,2,6,5
548860,M,Manual,1,2.0,13263.0,United Kingdom,2.0,2011-04-04,1,6,5
548893,DOT,DOTCOM POSTAGE,1,336.52,,United Kingdom,336.52,2011-04-04,3,6,5
548894,DOT,DOTCOM POSTAGE,1,278.92,,United Kingdom,278.92,2011-04-04,3,6,5
548913,M,Manual,1,1136.3,12669.0,France,1136.3,2011-04-05,1,6,5
C548914,M,Manual,-1,1136.3,12669.0,France,-1136.3,2011-04-05,1,7,C
548955,POST,POSTAGE,1,40.0,12348.0,Finland,40.0,2011-04-05,4,6,5
549023,DOT,DOTCOM POSTAGE,1,185.28,,United Kingdom,185.28,2011-04-05,3,6,5
549155,DOT,DOTCOM POSTAGE,1,187.21,,United Kingdom,187.21,2011-04-06,3,6,5
C549184,POST,POSTAGE,-1,40.0,12428.0,Finland,-40.0,2011-04-07,4,7,C
549193,POST,POSTAGE,2,18.0,12580.0,Germany,36.0,2011-04-07,4,6,5
549242,C2,CARRIAGE,1,50.0,14911.0,EIRE,50.0,2011-04-07,2,6,5
549245,M,Manual,2,0.85,15005.0,United Kingdom,1.7,2011-04-07,1,6,5
549249,POST,POSTAGE,2,15.0,12423.0,Belgium,30.0,2011-04-07,4,6,5
549274,POST,POSTAGE,3,18.0,12721.0,France,54.0,2011-04-07,4,6,5
549295,DOT,DOTCOM POSTAGE,1,252.57,,United Kingdom,252.57,2011-04-07,3,6,5
549325,POST,POSTAGE,2,50.0,12717.0,Greece,100.0,2011-04-08,4,6,5
549434,POST,POSTAGE,4,18.0,12647.0,Germany,72.0,2011-04-08,4,6,5
C549452,D,Discount,-1,1867.86,17940.0,United Kingdom,-1867.86,2011-04-08,1,7,C
549468,M,Manual,1,1867.86,17940.0,United Kingdom,1867.86,2011-04-08,1,6,5
549524,DOT,DOTCOM POSTAGE,1,183.2,,United Kingdom,183.2,2011-04-08,3,6,5
549525,DOT,DOTCOM POSTAGE,1,134.66,,United Kingdom,134.66,2011-04-08,3,6,5
C549532,POST,POSTAGE,-1,7.06,16217.0,United Kingdom,-7.06,2011-04-08,4,7,C
549559,POST,POSTAGE,3,15.0,12447.0,Belgium,45.0,2011-04-10,4,6,5
549588,POST,POSTAGE,3,40.0,12428.0,Finland,120.0,2011-04-11,4,6,5
549680,POST,POSTAGE,2,18.0,12701.0,Germany,36.0,2011-04-11,4,6,5
549682,POST,POSTAGE,2,28.0,12596.0,Spain,56.0,2011-04-11,4,6,5
549684,S,SAMPLES,1,30.0,,United Kingdom,30.0,2011-04-11,1,6,5
549689,POST,POSTAGE,1,4.95,15971.0,United Kingdom,4.95,2011-04-11,4,6,5
549717,BANK CHARGES,Bank Charges,1,15.0,14606.0,United Kingdom,15.0,2011-04-11,12,6,5
549721,C2,CARRIAGE,1,50.0,14911.0,EIRE,50.0,2011-04-11,2,6,5
549730,M,Manual,1,1.5,15867.0,United Kingdom,1.5,2011-04-11,1,6,5
549739,M,Manual,1,308.82,15935.0,United Kingdom,308.82,2011-04-12,1,6,5
549825,POST,POSTAGE,2,18.0,12463.0,Belgium,36.0,2011-04-12,4,6,5
C549827,POST,POSTAGE,-2,3.0,12463.0,Belgium,-6.0,2011-04-12,4,7,C
549914,C2,CARRIAGE,1,50.0,14931.0,Channel Islands,50.0,2011-04-13,2,6,5
C549930,M,Manual,-1,15.05,16454.0,United Kingdom,-15.05,2011-04-13,1,7,C
C549931,M,Manual,-1,97.35,,United Kingdom,-97.35,2011-04-13,1,7,C
C549945,POST,POSTAGE,-1,5.95,18270.0,United Kingdom,-5.95,2011-04-13,4,7,C
549981,M,Manual,6,0.39,16348.0,United Kingdom,2.34,2011-04-13,1,6,5
549989,M,Manual,1,2.55,13221.0,United Kingdom,2.55,2011-04-13,1,6,5
550002,POST,POSTAGE,1,18.0,12709.0,Germany,18.0,2011-04-14,4,6,5
550004,POST,POSTAGE,4,18.0,12569.0,Germany,72.0,2011-04-14,4,6,5
C550009,M,Manual,-1,57.6,16422.0,United Kingdom,-57.6,2011-04-14,1,7,C
550145,POST,POSTAGE,3,18.0,12637.0,France,54.0,2011-04-14,4,6,5
C550147,POST,POSTAGE,-3,18.0,12637.0,France,-54.0,2011-04-14,4,7,C
550162,POST,POSTAGE,2,18.0,12569.0,Germany,36.0,2011-04-14,4,6,5
550178,POST,POSTAGE,2,18.0,12662.0,Germany,36.0,2011-04-14,4,6,5
550187,POST,POSTAGE,2,18.0,13811.0,Germany,36.0,2011-04-14,4,6,5
550188,POST,POSTAGE,3,40.0,12457.0,Switzerland,120.0,2011-04-14,4,6,5
550192,POST,POSTAGE,3,40.0,12582.0,Finland,120.0,2011-04-15,4,6,5
550193,PADS,PADS TO MATCH ALL CUSHIONS,1,0.001,13952.0,United Kingdom,0.001,2011-04-15,4,6,5
550203,DOT,DOTCOM POSTAGE,1,77.96,,United Kingdom,77.96,2011-04-15,3,6,5
550204,DOT,DOTCOM POSTAGE,1,74.75,,United Kingdom,74.75,2011-04-15,3,6,5
550205,DOT,DOTCOM POSTAGE,1,137.08,,United Kingdom,137.08,2011-04-15,3,6,5
550206,DOT,DOTCOM POSTAGE,1,155.33,,United Kingdom,155.33,2011-04-15,3,6,5
550207,DOT,DOTCOM POSTAGE,1,145.46,,United Kingdom,145.46,2011-04-15,3,6,5
550208,DOT,DOTCOM POSTAGE,1,210.42,,United Kingdom,210.42,2011-04-15,3,6,5
550209,DOT,DOTCOM POSTAGE,1,164.33,,United Kingdom,164.33,2011-04-15,3,6,5
550210,DOT,DOTCOM POSTAGE,1,202.42,,United Kingdom,202.42,2011-04-15,3,6,5
550211,DOT,DOTCOM POSTAGE,1,110.92,,United Kingdom,110.92,2011-04-15,3,6,5
550212,DOT,DOTCOM POSTAGE,1,106.04,,United Kingdom,106.04,2011-04-15,3,6,5
550213,DOT,DOTCOM POSTAGE,1,105.21,,United Kingdom,105.21,2011-04-15,3,6,5
550214,DOT,DOTCOM POSTAGE,1,175.13,,United Kingdom,175.13,2011-04-15,3,6,5
550215,DOT,DOTCOM POSTAGE,1,213.08,,United Kingdom,213.08,2011-04-15,3,6,5
550277,POST,POSTAGE,3,40.0,12639.0,Sweden,120.0,2011-04-15,4,6,5
550281,POST,POSTAGE,1,40.0,12457.0,Switzerland,40.0,2011-04-15,4,6,5
550284,POST,POSTAGE,1,15.0,12383.0,Belgium,15.0,2011-04-15,4,6,5
550302,C2,CARRIAGE,1,50.0,14156.0,EIRE,50.0,2011-04-17,2,6,5
550313,POST,POSTAGE,2,18.0,12681.0,France,36.0,2011-04-17,4,6,5
550354,M,Manual,1,222.75,13811.0,Germany,222.75,2011-04-18,1,6,5
C550355,M,Manual,-1,222.75,13811.0,Germany,-222.75,2011-04-18,1,7,C
C550365,POST,POSTAGE,-1,11.0,12731.0,France,-11.0,2011-04-18,4,7,C
550440,POST,POSTAGE,2,15.0,12407.0,Belgium,30.0,2011-04-18,4,6,5
550458,DOT,DOTCOM POSTAGE,1,156.45,,United Kingdom,156.45,2011-04-18,3,6,5
550469,M,Manual,18,0.1,16399.0,United Kingdom,1.8,2011-04-18,1,6,5
550470,DOT,DOTCOM POSTAGE,1,2.29,,United Kingdom,2.29,2011-04-18,3,6,5
550471,DOT,DOTCOM POSTAGE,1,28.66,,United Kingdom,28.66,2011-04-18,3,6,5
550474,DOT,DOTCOM POSTAGE,1,46.86,,United Kingdom,46.86,2011-04-18,3,6,5
550488,M,Manual,4,0.83,16729.0,United Kingdom,3.32,2011-04-18,1,6,5
550496,DOT,DOTCOM POSTAGE,1,84.21,,United Kingdom,84.21,2011-04-18,3,6,5
550499,DOT,DOTCOM POSTAGE,1,148.67,,United Kingdom,148.67,2011-04-18,3,6,5
550500,DOT,DOTCOM POSTAGE,1,222.02,,United Kingdom,222.02,2011-04-18,3,6,5
550513,M,Manual,1,7.95,16928.0,United Kingdom,7.95,2011-04-18,1,6,5
550527,POST,POSTAGE,11,18.0,12476.0,Germany,198.0,2011-04-19,4,6,5
C550529,M,Manual,-1,158.21,18102.0,United Kingdom,-158.21,2011-04-19,1,7,C
C550540,POST,POSTAGE,-1,3.82,14339.0,United Kingdom,-3.82,2011-04-19,4,7,C
550541,DOT,DOTCOM POSTAGE,1,187.1,,United Kingdom,187.1,2011-04-19,3,6,5
550542,DOT,DOTCOM POSTAGE,1,176.52,,United Kingdom,176.52,2011-04-19,3,6,5
550617,C2,CARRIAGE,1,50.0,13376.0,United Kingdom,50.0,2011-04-19,2,6,5
550618,C2,CARRIAGE,1,50.0,14156.0,EIRE,50.0,2011-04-19,2,6,5
550620,POST,POSTAGE,6,18.0,12585.0,Germany,108.0,2011-04-19,4,6,5
550625,POST,POSTAGE,2,18.0,12619.0,Germany,36.0,2011-04-19,4,6,5
550633,M,Manual,1,3.0,17449.0,United Kingdom,3.0,2011-04-19,1,6,5
550636,DOT,DOTCOM POSTAGE,1,149.67,,United Kingdom,149.67,2011-04-19,3,6,5
550638,DOT,DOTCOM POSTAGE,1,192.67,,United Kingdom,192.67,2011-04-19,3,6,5
550661,POST,POSTAGE,4,18.0,12656.0,France,72.0,2011-04-20,4,6,5
550665,POST,POSTAGE,2,18.0,12530.0,Germany,36.0,2011-04-20,4,6,5
C550787,POST,POSTAGE,-1,21.78,17450.0,United Kingdom,-21.78,2011-04-20,4,7,C
C550787,POST,POSTAGE,-1,3.96,17450.0,United Kingdom,-3.96,2011-04-20,4,7,C
550827,POST,POSTAGE,3,18.0,12670.0,France,54.0,2011-04-21,4,6,5
550899,POST,POSTAGE,4,40.0,13505.0,Switzerland,160.0,2011-04-21,4,6,5
550924,POST,POSTAGE,1,40.0,12664.0,Finland,40.0,2011-04-21,4,6,5
C550932,BANK CHARGES,Bank Charges,-1,475.69,,United Kingdom,-475.69,2011-04-21,12,7,C
C550933,M,Manual,-1,678.03,,United Kingdom,-678.03,2011-04-21,1,7,C
C550935,M,Manual,-1,194.97,,United Kingdom,-194.97,2011-04-21,1,7,C
550946,POST,POSTAGE,1,18.0,12708.0,Germany,18.0,2011-04-21,4,6,5
550953,DOT,DOTCOM POSTAGE,1,283.0,,United Kingdom,283.0,2011-04-21,3,6,5
550957,M,Manual,1,1.95,18283.0,United Kingdom,1.95,2011-04-21,1,6,5
550960,POST,POSTAGE,1,18.0,12622.0,Germany,18.0,2011-04-21,4,6,5
550986,DOT,DOTCOM POSTAGE,1,221.16,,United Kingdom,221.16,2011-04-21,3,6,5
550987,DOT,DOTCOM POSTAGE,1,163.83,,United Kingdom,163.83,2011-04-21,3,6,5
550998,POST,POSTAGE,1,40.0,12414.0,Austria,40.0,2011-04-26,4,6,5
551004,DOT,DOTCOM POSTAGE,1,176.71,,United Kingdom,176.71,2011-04-26,3,6,5
551005,DOT,DOTCOM POSTAGE,1,172.63,,United Kingdom,172.63,2011-04-26,3,6,5
551006,DOT,DOTCOM POSTAGE,1,138.08,,United Kingdom,138.08,2011-04-26,3,6,5
551007,DOT,DOTCOM POSTAGE,1,125.88,,United Kingdom,125.88,2011-04-26,3,6,5
551008,DOT,DOTCOM POSTAGE,1,122.5,,United Kingdom,122.5,2011-04-26,3,6,5
551009,DOT,DOTCOM POSTAGE,1,264.0,,United Kingdom,264.0,2011-04-26,3,6,5
551010,DOT,DOTCOM POSTAGE,1,119.13,,United Kingdom,119.13,2011-04-26,3,6,5
551013,POST,POSTAGE,2,18.0,15108.0,European Community,36.0,2011-04-26,4,6,5
551016,M,Manual,2,1.65,17975.0,United Kingdom,3.3,2011-04-26,1,6,5
551054,POST,POSTAGE,2,28.0,12429.0,Austria,56.0,2011-04-26,4,6,5
551173,DOT,DOTCOM POSTAGE,1,133.64,,United Kingdom,133.64,2011-04-26,3,6,5
