InvoiceNo,StockCode,Description,Quantity,UnitPrice,CustomerID,Country,TotalPrice,InvoiceDate,length_stockcode,length_invoiceno,invoiceno_letter1
547333,22791,,-70,0.0,,United Kingdom,-0.0,2011-03-22,5,6,5
547335,20934,,-15,0.0,,United Kingdom,-0.0,2011-03-22,5,6,5
547338,22245,,-110,0.0,,United Kingdom,-0.0,2011-03-22,5,6,5
547341,85049D,,-20,0.0,,United Kingdom,-0.0,2011-03-22,6,6,5
547343,77101A,,4,0.0,,United Kingdom,0.0,2011-03-22,6,6,5
547344,22838,,5,0.0,,United Kingdom,0.0,2011-03-22,5,6,5
547345,22838,,-10,0.0,,United Kingdom,-0.0,2011-03-22,5,6,5
547346,21000,,-41,0.0,,United Kingdom,-0.0,2011-03-22,5,6,5
547347,22470,,-6,0.0,,United Kingdom,-0.0,2011-03-22,5,6,5
547348,85206A,,4,0.0,,United Kingdom,0.0,2011-03-22,6,6,5
547369,21898,,-83,0.0,,United Kingdom,-0.0,2011-03-22,5,6,5
547394,71477,,1,0.0,,United Kingdom,0.0,2011-03-22,5,6,5
547395,84977,,1,0.0,,United Kingdom,0.0,2011-03-22,5,6,5
547402,85028L,,12,0.0,,United Kingdom,0.0,2011-03-22,6,6,5
547403,85028L,,-2,0.0,,United Kingdom,-0.0,2011-03-22,6,6,5
547404,85028S,,24,0.0,,United Kingdom,0.0,2011-03-22,6,6,5
547487,84596E,,-153,0.0,,United Kingdom,-0.0,2011-03-23,6,6,5
547505,22198,,-9,0.0,,United Kingdom,-0.0,2011-03-23,5,6,5
547506,21538,,-2,0.0,,United Kingdom,-0.0,2011-03-23,5,6,5
547522,21717,,5,0.0,,United Kingdom,0.0,2011-03-23,5,6,5
547523,85197,,5,0.0,,United Kingdom,0.0,2011-03-23,5,6,5
547524,22451,,4,0.0,,United Kingdom,0.0,2011-03-23,5,6,5
547525,21258,,3,0.0,,United Kingdom,0.0,2011-03-23,5,6,5
547526,22627,,3,0.0,,United Kingdom,0.0,2011-03-23,5,6,5
547527,21826,,2,0.0,,United Kingdom,0.0,2011-03-23,5,6,5
547528,84840,,2,0.0,,United Kingdom,0.0,2011-03-23,5,6,5
547529,21841,,1,0.0,,United Kingdom,0.0,2011-03-23,5,6,5
547530,22764,,3,0.0,,United Kingdom,0.0,2011-03-23,5,6,5
547531,82605,,1,0.0,,United Kingdom,0.0,2011-03-23,5,6,5
547532,84227,,1,0.0,,United Kingdom,0.0,2011-03-23,5,6,5
547533,84968B,,2,0.0,,United Kingdom,0.0,2011-03-23,6,6,5
547534,90084,,1,0.0,,United Kingdom,0.0,2011-03-23,5,6,5
547536,90005A,,1,0.0,,United Kingdom,0.0,2011-03-23,6,6,5
547557,22866,,2,0.0,,United Kingdom,0.0,2011-03-23,5,6,5
547575,85025C,,144,0.0,,United Kingdom,0.0,2011-03-24,6,6,5
547593,20785,,-2,0.0,,United Kingdom,-0.0,2011-03-24,5,6,5
547595,82483,,-12,0.0,,United Kingdom,-0.0,2011-03-24,5,6,5
547596,84306,,-5,0.0,,United Kingdom,-0.0,2011-03-24,5,6,5
547597,17011F,,-18,0.0,,United Kingdom,-0.0,2011-03-24,6,6,5
547598,21332,,-25,0.0,,United Kingdom,-0.0,2011-03-24,5,6,5
547599,21361,,-10,0.0,,United Kingdom,-0.0,2011-03-24,5,6,5
547606,22173,,-22,0.0,,United Kingdom,-0.0,2011-03-24,5,6,5
547611,84631,,-9,0.0,,United Kingdom,-0.0,2011-03-24,5,6,5
547618,21547,,-12,0.0,,United Kingdom,-0.0,2011-03-24,5,6,5
547626,20973,,60,0.0,,United Kingdom,0.0,2011-03-24,5,6,5
547646,84849D,,-80,0.0,,United Kingdom,-0.0,2011-03-24,6,6,5
547696,35809B,,12,0.0,,United Kingdom,0.0,2011-03-24,6,6,5
547699,21143,,-32,0.0,,United Kingdom,-0.0,2011-03-24,5,6,5
547700,21147,,-105,0.0,,United Kingdom,-0.0,2011-03-24,5,6,5
547701,84559D,,-7,0.0,,United Kingdom,-0.0,2011-03-24,6,6,5
547813,84840,,1,0.0,,United Kingdom,0.0,2011-03-25,5,6,5
547827,22444,,82,0.0,,United Kingdom,0.0,2011-03-25,5,6,5
547916,22459,,-36,0.0,,United Kingdom,-0.0,2011-03-28,5,6,5
547917,21898,,6,0.0,,United Kingdom,0.0,2011-03-28,5,6,5
547927,37444C,,5,0.0,,United Kingdom,0.0,2011-03-28,6,6,5
547928,37444B,,1,0.0,,United Kingdom,0.0,2011-03-28,6,6,5
547929,21393,,3,0.0,,United Kingdom,0.0,2011-03-28,5,6,5
547932,85197,,24,0.0,,United Kingdom,0.0,2011-03-28,5,6,5
547933,21445,,1,0.0,,United Kingdom,0.0,2011-03-28,5,6,5
547943,21357,,1,0.0,,United Kingdom,0.0,2011-03-28,5,6,5
547948,71038,,167,0.0,,United Kingdom,0.0,2011-03-28,5,6,5
547957,20713,,32,0.0,,United Kingdom,0.0,2011-03-28,5,6,5
547959,20713,,23,0.0,,United Kingdom,0.0,2011-03-28,5,6,5
547966,DOT,,1000,0.0,,United Kingdom,0.0,2011-03-28,3,6,5
547994,21228,,-7,0.0,,United Kingdom,-0.0,2011-03-29,5,6,5
547995,35823P,,-12,0.0,,United Kingdom,-0.0,2011-03-29,6,6,5
547996,84534B,,-10,0.0,,United Kingdom,-0.0,2011-03-29,6,6,5
547997,20857,,-34,0.0,,United Kingdom,-0.0,2011-03-29,5,6,5
547998,20854,,-2,0.0,,United Kingdom,-0.0,2011-03-29,5,6,5
547999,20860,,-7,0.0,,United Kingdom,-0.0,2011-03-29,5,6,5
548000,85224,,-7,0.0,,United Kingdom,-0.0,2011-03-29,5,6,5
548001,22451,,11,0.0,,United Kingdom,0.0,2011-03-29,5,6,5
548002,21051,,-25,0.0,,United Kingdom,-0.0,2011-03-29,5,6,5
548008,21190,,-80,0.0,,United Kingdom,-0.0,2011-03-29,5,6,5
548069,20713,,-22,0.0,,United Kingdom,-0.0,2011-03-29,5,6,5
548095,20850,,-3,0.0,,United Kingdom,-0.0,2011-03-29,5,6,5
548098,21283,,-15,0.0,,United Kingdom,-0.0,2011-03-29,5,6,5
548104,84854,,-3,0.0,,United Kingdom,-0.0,2011-03-29,5,6,5
548110,21911,,-27,0.0,,United Kingdom,-0.0,2011-03-29,5,6,5
548149,72821,,-2,0.0,,United Kingdom,-0.0,2011-03-29,5,6,5
548161,20734,,2,0.0,,United Kingdom,0.0,2011-03-29,5,6,5
548173,85067,,-3,0.0,,United Kingdom,-0.0,2011-03-29,5,6,5
548175,46115B,,-2,0.0,,United Kingdom,-0.0,2011-03-29,6,6,5
548195,79321,,27,0.0,,United Kingdom,0.0,2011-03-29,5,6,5
548205,21614,,48,0.0,,United Kingdom,0.0,2011-03-29,5,6,5
548206,22469,,-53,0.0,,United Kingdom,-0.0,2011-03-29,5,6,5
548207,20713,,25,0.0,,United Kingdom,0.0,2011-03-29,5,6,5
548209,21621,,-30,0.0,,United Kingdom,-0.0,2011-03-29,5,6,5
548220,79321,,14,0.0,,United Kingdom,0.0,2011-03-30,5,6,5
548221,85049B,,1,0.0,,United Kingdom,0.0,2011-03-30,6,6,5
548224,47593A,,2,0.0,,United Kingdom,0.0,2011-03-30,6,6,5
548227,90099,,-19,0.0,,United Kingdom,-0.0,2011-03-30,5,6,5
548261,90104,,2,0.0,,United Kingdom,0.0,2011-03-30,5,6,5
548269,22036,,-45,0.0,,United Kingdom,-0.0,2011-03-30,5,6,5
548286,10002,,180,0.0,,United Kingdom,0.0,2011-03-30,5,6,5
548328,21527,,-21,0.0,,United Kingdom,-0.0,2011-03-30,5,6,5
548339,21827,,-42,0.0,,United Kingdom,-0.0,2011-03-30,5,6,5
548364,21095,,53,0.0,,United Kingdom,0.0,2011-03-30,5,6,5
548365,79172D,,-7,0.0,,United Kingdom,-0.0,2011-03-30,6,6,5
548366,84678,,-33,0.0,,United Kingdom,-0.0,2011-03-30,5,6,5
548369,84683,,-6,0.0,,United Kingdom,-0.0,2011-03-30,5,6,5
548376,22533,,-80,0.0,,United Kingdom,-0.0,2011-03-30,5,6,5
548377,85016,,-46,0.0,,United Kingdom,-0.0,2011-03-30,5,6,5
548378,22052,,-75,0.0,,United Kingdom,-0.0,2011-03-30,5,6,5
548379,20702,,11,0.0,,United Kingdom,0.0,2011-03-30,5,6,5
548382,84898F,,-2,0.0,,United Kingdom,-0.0,2011-03-30,6,6,5
548383,84906,,5,0.0,,United Kingdom,0.0,2011-03-30,5,6,5
548385,22168,,-19,0.0,,United Kingdom,-0.0,2011-03-30,5,6,5
548395,22194,,-9,0.0,,United Kingdom,-0.0,2011-03-30,5,6,5
548397,21195,,-30,0.0,,United Kingdom,-0.0,2011-03-30,5,6,5
548398,22482,,-66,0.0,,United Kingdom,-0.0,2011-03-30,5,6,5
548399,15030,,150,0.0,,United Kingdom,0.0,2011-03-30,5,6,5
548402,21040,,-5,0.0,,United Kingdom,-0.0,2011-03-31,5,6,5
548535,90010A,,25,0.0,,United Kingdom,0.0,2011-03-31,6,6,5
548536,90010B,,-50,0.0,,United Kingdom,-0.0,2011-03-31,6,6,5
548537,90173,,-28,0.0,,United Kingdom,-0.0,2011-03-31,5,6,5
548538,90082B,,3,0.0,,United Kingdom,0.0,2011-03-31,6,6,5
548539,90005A,,2,0.0,,United Kingdom,0.0,2011-03-31,6,6,5
548540,90035A,,-9,0.0,,United Kingdom,-0.0,2011-03-31,6,6,5
548615,16010,,-7,0.0,,United Kingdom,-0.0,2011-04-01,5,6,5
548637,84596E,,5,0.0,,United Kingdom,0.0,2011-04-01,6,6,5
548638,21258,,4,0.0,,United Kingdom,0.0,2011-04-01,5,6,5
548639,22627,,1,0.0,,United Kingdom,0.0,2011-04-01,5,6,5
548646,21472,,-140,0.0,,United Kingdom,-0.0,2011-04-01,5,6,5
548662,82494L,,-180,0.0,,United Kingdom,-0.0,2011-04-01,6,6,5
548675,85185D,,-2,0.0,,United Kingdom,-0.0,2011-04-01,6,6,5
548676,72800F,,-5,0.0,,United Kingdom,-0.0,2011-04-01,6,6,5
548677,72781,,-30,0.0,,United Kingdom,-0.0,2011-04-01,5,6,5
548678,35015,,-9,0.0,,United Kingdom,-0.0,2011-04-01,5,6,5
548679,72793,,-3,0.0,,United Kingdom,-0.0,2011-04-01,5,6,5
548680,72800D,,-18,0.0,,United Kingdom,-0.0,2011-04-01,6,6,5
548681,72800D,,3,0.0,,United Kingdom,0.0,2011-04-01,6,6,5
548682,72789,,-2,0.0,,United Kingdom,-0.0,2011-04-01,5,6,5
548683,72801G,,47,0.0,,United Kingdom,0.0,2011-04-01,6,6,5
548684,72798C,,-2,0.0,,United Kingdom,-0.0,2011-04-01,6,6,5
548685,85018B,,-2,0.0,,United Kingdom,-0.0,2011-04-01,6,6,5
548693,22720,,-60,0.0,,United Kingdom,-0.0,2011-04-01,5,6,5
548694,22720,,10,0.0,,United Kingdom,0.0,2011-04-01,5,6,5
548886,85118,,-6,0.0,,United Kingdom,-0.0,2011-04-04,5,6,5
548887,35824B,,-8,0.0,,United Kingdom,-0.0,2011-04-04,6,6,5
548888,84726,,-14,0.0,,United Kingdom,-0.0,2011-04-04,5,6,5
548889,84875A,,-17,0.0,,United Kingdom,-0.0,2011-04-04,6,6,5
548890,84876C,,-19,0.0,,United Kingdom,-0.0,2011-04-04,6,6,5
548897,47570B,,-70,0.0,,United Kingdom,-0.0,2011-04-04,6,6,5
548980,22114,,-194,0.0,,United Kingdom,-0.0,2011-04-05,5,6,5
548986,21210,,-177,0.0,,United Kingdom,-0.0,2011-04-05,5,6,5
548989,72799F,,-46,0.0,,United Kingdom,-0.0,2011-04-05,6,6,5
548997,84507B,,20,0.0,,United Kingdom,0.0,2011-04-05,6,6,5
548998,84741C,,8,0.0,,United Kingdom,0.0,2011-04-05,6,6,5
549000,35972,,-45,0.0,,United Kingdom,-0.0,2011-04-05,5,6,5
549001,84845D,,-5,0.0,,United Kingdom,-0.0,2011-04-05,6,6,5
549002,21278,,17,0.0,,United Kingdom,0.0,2011-04-05,5,6,5
549003,21279,,14,0.0,,United Kingdom,0.0,2011-04-05,5,6,5
549004,21274,,-3,0.0,,United Kingdom,-0.0,2011-04-05,5,6,5
549005,16020C,,-5,0.0,,United Kingdom,-0.0,2011-04-05,6,6,5
549006,84508B,,-23,0.0,,United Kingdom,-0.0,2011-04-05,6,6,5
549008,21281,,-31,0.0,,United Kingdom,-0.0,2011-04-05,5,6,5
549009,21474,,-8,0.0,,United Kingdom,-0.0,2011-04-05,5,6,5
549010,21684,,-62,0.0,,United Kingdom,-0.0,2011-04-05,5,6,5
549011,62096B,,-8,0.0,,United Kingdom,-0.0,2011-04-05,6,6,5
549028,84569A,,-18,0.0,,United Kingdom,-0.0,2011-04-05,6,6,5
549029,84569B,,-17,0.0,,United Kingdom,-0.0,2011-04-05,6,6,5
549030,84520B,,-61,0.0,,United Kingdom,-0.0,2011-04-05,6,6,5
549031,10134,,-19,0.0,,United Kingdom,-0.0,2011-04-05,5,6,5
549032,20778,,-6,0.0,,United Kingdom,-0.0,2011-04-05,5,6,5
549033,16254,,-5,0.0,,United Kingdom,-0.0,2011-04-05,5,6,5
549034,16248B,,2,0.0,,United Kingdom,0.0,2011-04-05,6,6,5
549035,72051S,,-15,0.0,,United Kingdom,-0.0,2011-04-05,6,6,5
549036,84993B,,-54,0.0,,United Kingdom,-0.0,2011-04-05,6,6,5
549037,84569C,,-37,0.0,,United Kingdom,-0.0,2011-04-05,6,6,5
549038,84569D,,-70,0.0,,United Kingdom,-0.0,2011-04-05,6,6,5
549042,21681,,-2,0.0,,United Kingdom,-0.0,2011-04-05,5,6,5
549043,84990,,-24,0.0,,United Kingdom,-0.0,2011-04-05,5,6,5
549103,82494L,,167,0.0,,United Kingdom,0.0,2011-04-06,6,6,5
549132,20756,,-70,0.0,,United Kingdom,-0.0,2011-04-06,5,6,5
549133,20759,,-52,0.0,,United Kingdom,-0.0,2011-04-06,5,6,5
549134,20758,,-54,0.0,,United Kingdom,-0.0,2011-04-06,5,6,5
549135,20760,,31,0.0,,United Kingdom,0.0,2011-04-06,5,6,5
549136,21414,,-3,0.0,,United Kingdom,-0.0,2011-04-06,5,6,5
549137,84459B,,-7,0.0,,United Kingdom,-0.0,2011-04-06,6,6,5
549138,22988,,12,0.0,,United Kingdom,0.0,2011-04-06,5,6,5
549139,22988,,-91,0.0,,United Kingdom,-0.0,2011-04-06,5,6,5
549140,35819B,,7,0.0,,United Kingdom,0.0,2011-04-06,6,6,5
549141,35819B,,70,0.0,,United Kingdom,0.0,2011-04-06,6,6,5
549142,35650,,-24,0.0,,United Kingdom,-0.0,2011-04-06,5,6,5
549143,84597C,,-17,0.0,,United Kingdom,-0.0,2011-04-06,6,6,5
549144,21416,,-14,0.0,,United Kingdom,-0.0,2011-04-06,5,6,5
549145,21421,,26,0.0,,United Kingdom,0.0,2011-04-06,5,6,5
549146,85017A,,-10,0.0,,United Kingdom,-0.0,2011-04-06,6,6,5
549147,20773,,-4,0.0,,United Kingdom,-0.0,2011-04-06,5,6,5
549149,35649,,-43,0.0,,United Kingdom,-0.0,2011-04-06,5,6,5
549150,79336,,-47,0.0,,United Kingdom,-0.0,2011-04-06,5,6,5
549151,21664,,20,0.0,,United Kingdom,0.0,2011-04-06,5,6,5
549156,17013D,,-9,0.0,,United Kingdom,-0.0,2011-04-06,6,6,5
549157,21511,,-9,0.0,,United Kingdom,-0.0,2011-04-06,5,6,5
549158,21910,,-1,0.0,,United Kingdom,-0.0,2011-04-06,5,6,5
549159,22052,,-25,0.0,,United Kingdom,-0.0,2011-04-06,5,6,5
549160,81953P,,-7,0.0,,United Kingdom,-0.0,2011-04-06,6,6,5
549161,21518,,-31,0.0,,United Kingdom,-0.0,2011-04-06,5,6,5
549163,84247L,,8,0.0,,United Kingdom,0.0,2011-04-06,6,6,5
549164,16169P,,-75,0.0,,United Kingdom,-0.0,2011-04-06,6,6,5
549165,35815P,,-63,0.0,,United Kingdom,-0.0,2011-04-06,6,6,5
549166,44265,,3,0.0,,United Kingdom,0.0,2011-04-06,5,6,5
549167,84846A,,-8,0.0,,United Kingdom,-0.0,2011-04-06,6,6,5
549168,21161,,-10,0.0,,United Kingdom,-0.0,2011-04-06,5,6,5
549170,82545A,,-4,0.0,,United Kingdom,-0.0,2011-04-06,6,6,5
549171,84251F,,-2,0.0,,United Kingdom,-0.0,2011-04-06,6,6,5
549172,21637,,-139,0.0,,United Kingdom,-0.0,2011-04-06,5,6,5
549173,84218,,-2,0.0,,United Kingdom,-0.0,2011-04-06,5,6,5
549174,21160,,-7,0.0,,United Kingdom,-0.0,2011-04-06,5,6,5
549175,21171,,-30,0.0,,United Kingdom,-0.0,2011-04-06,5,6,5
549176,35603B,,-12,0.0,,United Kingdom,-0.0,2011-04-06,6,6,5
549177,20821,,9,0.0,,United Kingdom,0.0,2011-04-06,5,6,5
549178,47502,,-19,0.0,,United Kingdom,-0.0,2011-04-06,5,6,5
549179,84007,,-3,0.0,,United Kingdom,-0.0,2011-04-06,5,6,5
549180,84522,,-30,0.0,,United Kingdom,-0.0,2011-04-06,5,6,5
549244,79331,,-3,0.0,,United Kingdom,-0.0,2011-04-07,5,6,5
549264,21337,,-21,0.0,,United Kingdom,-0.0,2011-04-07,5,6,5
549266,84593,,-5,0.0,,United Kingdom,-0.0,2011-04-07,5,6,5
549267,46037A,,-5,0.0,,United Kingdom,-0.0,2011-04-07,6,6,5
549268,84856S,,-7,0.0,,United Kingdom,-0.0,2011-04-07,6,6,5
549270,84856L,,-27,0.0,,United Kingdom,-0.0,2011-04-07,6,6,5
549271,62096B,,-2,0.0,,United Kingdom,-0.0,2011-04-07,6,6,5
549326,21738,,-5,0.0,,United Kingdom,-0.0,2011-04-08,5,6,5
549327,84912A,,70,0.0,,United Kingdom,0.0,2011-04-08,6,6,5
549328,51008,,-110,0.0,,United Kingdom,-0.0,2011-04-08,5,6,5
549329,84989A,,-1,0.0,,United Kingdom,-0.0,2011-04-08,6,6,5
549330,84251J,,-28,0.0,,United Kingdom,-0.0,2011-04-08,6,6,5
549331,40018F,,-22,0.0,,United Kingdom,-0.0,2011-04-08,6,6,5
549332,84864A,,-2,0.0,,United Kingdom,-0.0,2011-04-08,6,6,5
549340,20774,,-11,0.0,,United Kingdom,-0.0,2011-04-08,5,6,5
549342,35818B,,-53,0.0,,United Kingdom,-0.0,2011-04-08,6,6,5
549343,72815,,-3,0.0,,United Kingdom,-0.0,2011-04-08,5,6,5
549344,21825,,-14,0.0,,United Kingdom,-0.0,2011-04-08,5,6,5
549345,20748,,12,0.0,,United Kingdom,0.0,2011-04-08,5,6,5
549346,22033,,-50,0.0,,United Kingdom,-0.0,2011-04-08,5,6,5
549347,35914,,10,0.0,,United Kingdom,0.0,2011-04-08,5,6,5
549348,84251B,,-60,0.0,,United Kingdom,-0.0,2011-04-08,6,6,5
549349,10123G,,-38,0.0,,United Kingdom,-0.0,2011-04-08,6,6,5
549350,84597B,,-13,0.0,,United Kingdom,-0.0,2011-04-08,6,6,5
549351,85006,,-21,0.0,,United Kingdom,-0.0,2011-04-08,5,6,5
549355,84899F,,-5,0.0,,United Kingdom,-0.0,2011-04-08,6,6,5
549371,84921,,-17,0.0,,United Kingdom,-0.0,2011-04-08,5,6,5
549373,85008,,-2,0.0,,United Kingdom,-0.0,2011-04-08,5,6,5
549374,20775,,-29,0.0,,United Kingdom,-0.0,2011-04-08,5,6,5
549375,20863,,-6,0.0,,United Kingdom,-0.0,2011-04-08,5,6,5
549376,17014A,,11,0.0,,United Kingdom,0.0,2011-04-08,6,6,5
549426,22078,,-201,0.0,,United Kingdom,-0.0,2011-04-08,5,6,5
549453,84857C,,24,0.0,,United Kingdom,0.0,2011-04-08,6,6,5
549454,84858C,,46,0.0,,United Kingdom,0.0,2011-04-08,6,6,5
549455,84858C,,-10,0.0,,United Kingdom,-0.0,2011-04-08,6,6,5
549456,47341A,,-6,0.0,,United Kingdom,-0.0,2011-04-08,6,6,5
549457,47344B,,-16,0.0,,United Kingdom,-0.0,2011-04-08,6,6,5
549458,62097B,,-6,0.0,,United Kingdom,-0.0,2011-04-08,6,6,5
549459,62043B,,7,0.0,,United Kingdom,0.0,2011-04-08,6,6,5
549460,20716,,-82,0.0,,United Kingdom,-0.0,2011-04-08,5,6,5
549461,20731,,-16,0.0,,United Kingdom,-0.0,2011-04-08,5,6,5
549462,84910A,,-16,0.0,,United Kingdom,-0.0,2011-04-08,6,6,5
549463,84919,,-17,0.0,,United Kingdom,-0.0,2011-04-08,5,6,5
549464,20701,,-6,0.0,,United Kingdom,-0.0,2011-04-08,5,6,5
549465,84415B,,-5,0.0,,United Kingdom,-0.0,2011-04-08,6,6,5
549466,20816,,-11,0.0,,United Kingdom,-0.0,2011-04-08,5,6,5
549470,46775D,,-8,0.0,,United Kingdom,-0.0,2011-04-08,6,6,5
549489,85146,,8,0.0,,United Kingdom,0.0,2011-04-08,5,6,5
549492,21736,,5,0.0,,United Kingdom,0.0,2011-04-08,5,6,5
549494,22168,,6,0.0,,United Kingdom,0.0,2011-04-08,5,6,5
549497,21527,,3,0.0,,United Kingdom,0.0,2011-04-08,5,6,5
549498,22847,,1,0.0,,United Kingdom,0.0,2011-04-08,5,6,5
549500,79321,,1,0.0,,United Kingdom,0.0,2011-04-08,5,6,5
549502,84459B,,1,0.0,,United Kingdom,0.0,2011-04-08,6,6,5
549506,22415,,-31,0.0,,United Kingdom,-0.0,2011-04-08,5,6,5
549510,84559B,,-158,0.0,,United Kingdom,-0.0,2011-04-08,6,6,5
549514,20820,,-3,0.0,,United Kingdom,-0.0,2011-04-08,5,6,5
549528,21422,,-55,0.0,,United Kingdom,-0.0,2011-04-08,5,6,5
549695,84751B,,-24,0.0,,United Kingdom,-0.0,2011-04-11,6,6,5
549848,84531A,,-34,0.0,,United Kingdom,-0.0,2011-04-12,6,6,5
549849,84531B,,-23,0.0,,United Kingdom,-0.0,2011-04-12,6,6,5
550133,85099F,,-1092,0.0,,United Kingdom,-0.0,2011-04-14,6,6,5
550501,35915C,,30,0.0,,United Kingdom,0.0,2011-04-18,6,6,5
550502,84535A,,320,0.0,,United Kingdom,0.0,2011-04-18,6,6,5
550757,16202B,,-9,0.0,,United Kingdom,-0.0,2011-04-20,6,6,5
550758,85017A,,-8,0.0,,United Kingdom,-0.0,2011-04-20,6,6,5
550759,21087,,-7,0.0,,United Kingdom,-0.0,2011-04-20,5,6,5
550760,84750B,,-4,0.0,,United Kingdom,-0.0,2011-04-20,6,6,5
550761,84388,,6,0.0,,United Kingdom,0.0,2011-04-20,5,6,5
550762,85030,,-9,0.0,,United Kingdom,-0.0,2011-04-20,5,6,5
550763,84666,,-5,0.0,,United Kingdom,-0.0,2011-04-20,5,6,5
550815,85027L,,8,0.0,,United Kingdom,0.0,2011-04-20,6,6,5
550926,22469,,8,0.0,,United Kingdom,0.0,2011-04-21,5,6,5
550927,84990,,1,0.0,,United Kingdom,0.0,2011-04-21,5,6,5
550928,22867,,3,0.0,,United Kingdom,0.0,2011-04-21,5,6,5
550929,22470,,2,0.0,,United Kingdom,0.0,2011-04-21,5,6,5
550930,22988,,2,0.0,,United Kingdom,0.0,2011-04-21,5,6,5
550943,21316,,-5,0.0,,United Kingdom,-0.0,2011-04-21,5,6,5
550945,79329,,-2,0.0,,United Kingdom,-0.0,2011-04-21,5,6,5
550970,82599,,-11,0.0,,United Kingdom,-0.0,2011-04-21,5,6,5
550975,20941,,20,0.0,,United Kingdom,0.0,2011-04-21,5,6,5
550976,84921,,6,0.0,,United Kingdom,0.0,2011-04-21,5,6,5
550977,85200,,6,0.0,,United Kingdom,0.0,2011-04-21,5,6,5
550979,85145,,9,0.0,,United Kingdom,0.0,2011-04-21,5,6,5
550980,21445,,1,0.0,,United Kingdom,0.0,2011-04-21,5,6,5
550981,21911,,1,0.0,,United Kingdom,0.0,2011-04-21,5,6,5
550982,22632,,5,0.0,,United Kingdom,0.0,2011-04-21,5,6,5
550983,22866,,4,0.0,,United Kingdom,0.0,2011-04-21,5,6,5
550984,85008,,1,0.0,,United Kingdom,0.0,2011-04-21,5,6,5
550985,22777,,4,0.0,,United Kingdom,0.0,2011-04-21,5,6,5
551126,82483,,18,0.0,,United Kingdom,0.0,2011-04-26,5,6,5
551168,85068,,-4,0.0,,United Kingdom,-0.0,2011-04-26,5,6,5
551201,16015,,-620,0.0,,United Kingdom,-0.0,2011-04-27,5,6,5
551318,21898,,60,0.0,,United Kingdom,0.0,2011-04-27,5,6,5
551319,22459,,65,0.0,,United Kingdom,0.0,2011-04-27,5,6,5
551320,21897,,60,0.0,,United Kingdom,0.0,2011-04-27,5,6,5
551321,22719,,36,0.0,,United Kingdom,0.0,2011-04-27,5,6,5
551322,85099F,,101,0.0,,United Kingdom,0.0,2011-04-27,6,6,5
551326,85017A,,-2,0.0,,United Kingdom,-0.0,2011-04-27,6,6,5
551328,21320,,-23,0.0,,United Kingdom,-0.0,2011-04-27,5,6,5
551394,16015,,400,0.0,,United Kingdom,0.0,2011-04-28,5,6,5
551422,22084,,-150,0.0,,United Kingdom,-0.0,2011-04-28,5,6,5
551429,10002,,-3,0.0,,United Kingdom,-0.0,2011-04-28,5,6,5
551430,20966,,-3,0.0,,United Kingdom,-0.0,2011-04-28,5,6,5
551431,44091A,,-2,0.0,,United Kingdom,-0.0,2011-04-28,6,6,5
551432,21923,,-5,0.0,,United Kingdom,-0.0,2011-04-28,5,6,5
551433,21784,,-2,0.0,,United Kingdom,-0.0,2011-04-28,5,6,5
551434,20896,,-5,0.0,,United Kingdom,-0.0,2011-04-28,5,6,5
551435,20825,,-5,0.0,,United Kingdom,-0.0,2011-04-28,5,6,5
551441,85136B,,-4,0.0,,United Kingdom,-0.0,2011-04-28,6,6,5
551442,85060,,-4,0.0,,United Kingdom,-0.0,2011-04-28,5,6,5
551443,35920,,-4,0.0,,United Kingdom,-0.0,2011-04-28,5,6,5
551444,35809B,,-4,0.0,,United Kingdom,-0.0,2011-04-28,6,6,5
551446,35594,,-4,0.0,,United Kingdom,-0.0,2011-04-28,5,6,5
551447,35004C,,-4,0.0,,United Kingdom,-0.0,2011-04-28,6,6,5
551448,22734,,-4,0.0,,United Kingdom,-0.0,2011-04-28,5,6,5
551449,22525,,-4,0.0,,United Kingdom,-0.0,2011-04-28,5,6,5
551450,21410,,-4,0.0,,United Kingdom,-0.0,2011-04-28,5,6,5
551451,21330,,-4,0.0,,United Kingdom,-0.0,2011-04-28,5,6,5
551452,84715,,-3,0.0,,United Kingdom,-0.0,2011-04-28,5,6,5
551453,82494L,,-3,0.0,,United Kingdom,-0.0,2011-04-28,6,6,5
551454,78027,,-3,0.0,,United Kingdom,-0.0,2011-04-28,5,6,5
551455,37333,,-1,0.0,,United Kingdom,-0.0,2011-04-28,5,6,5
551456,22795,,-3,0.0,,United Kingdom,-0.0,2011-04-28,5,6,5
551457,22719,,-3,0.0,,United Kingdom,-0.0,2011-04-28,5,6,5
551458,22451,,3,0.0,,United Kingdom,0.0,2011-04-28,5,6,5
551459,22173,,-30,0.0,,United Kingdom,-0.0,2011-04-28,5,6,5
551460,22173,,27,0.0,,United Kingdom,0.0,2011-04-28,5,6,5
551461,21806,,-3,0.0,,United Kingdom,-0.0,2011-04-28,5,6,5
551553,22521,,-90,0.0,,United Kingdom,-0.0,2011-05-03,5,6,5
551554,22720,,-4,0.0,,United Kingdom,-0.0,2011-05-03,5,6,5
551565,85135A,,-7,0.0,,United Kingdom,-0.0,2011-05-03,6,6,5
551567,21269,,13,0.0,,United Kingdom,0.0,2011-05-03,5,6,5
551568,21038,,-6,0.0,,United Kingdom,-0.0,2011-05-03,5,6,5
551569,85226C,,-6,0.0,,United Kingdom,-0.0,2011-05-03,6,6,5
